recorded,ds1,mf1,rf1,ds2,mf2,rf2,ds3,mf3,rf3,num_neg,num_pos
2021-04-23 06:59,57.5467687,21.61082767,20.85770976,47.28316327,17.47647392,17.32879819,35.69727891,13.53854876,13.22477324,11,18
2021-04-23 07:29,58.72023809,22.5734127,22.07539683,48.99404762,18.70436507,18.73015873,37.73809524,14.62698413,14.56150794,5,13
2021-04-23 07:59,59.89370748,23.53599773,23.29308391,50.70493197,19.93225623,20.13151928,39.77891157,15.71541951,15.89824263,14,10
2021-04-23 08:29,61.06717686,24.49858277,24.51077098,52.41581633,21.16014739,21.53287982,41.81972789,16.80385488,17.23497732,8,12
2021-04-23 08:59,62.24064625,25.4611678,25.72845806,54.12670068,22.38803854,22.93424037,43.86054422,17.89229025,18.57171202,14,24
2021-04-23 09:29,63.41411564,26.42375283,26.94614513,55.83758504,23.6159297,24.33560091,45.90136055,18.98072563,19.90844671,12,29
2021-04-23 09:59,64.58758503,27.38633787,28.16383221,57.54846939,24.84382086,25.73696145,47.94217687,20.069161,21.24518141,11,24
2021-04-23 10:29,65.76105442,28.3489229,29.38151928,59.25935374,26.07171201,27.138322,49.9829932,21.15759638,22.5819161,11,10
2021-04-23 10:59,66.9345238,29.31150794,30.59920636,60.9702381,27.29960317,28.53968254,52.02380953,22.24603175,23.9186508,15,29
2021-04-23 11:29,68.10799319,30.27409297,31.81689343,62.68112245,28.52749433,29.94104309,54.06462585,23.33446712,25.25538549,13,24
2021-04-23 11:59,69.28146258,31.236678,33.03458051,64.39200681,29.75538548,31.34240363,56.10544218,24.4229025,26.59212018,16,28
2021-04-23 12:29,70.45493197,32.19926304,34.25226758,66.10289116,30.98327664,32.74376418,58.1462585,25.51133787,27.92885488,5,6
2021-04-23 12:59,71.62840136,33.16184807,35.46995465,67.81377551,32.2111678,34.14512472,60.18707483,26.59977324,29.26558957,10,10
2021-04-23 13:29,72.80187074,34.12443311,36.68764173,69.52465987,33.43905896,35.54648526,62.22789116,27.68820862,30.60232427,2,7
2021-04-23 13:59,73.97534013,35.08701814,37.9053288,71.23554422,34.66695011,36.94784581,64.26870748,28.77664399,31.93905896,5,7
2021-04-23 14:29,75.14880952,36.04960317,39.12301588,72.94642858,35.89484127,38.34920635,66.30952381,29.86507937,33.27579366,3,2
2021-04-23 14:59,80.26587302,34.07671958,41.36111111,77.70370371,32.45634921,40.47619048,70.08068783,25.57010582,34.78835979,2,6
2021-04-23 15:29,76.29861111,31.5,37.36111111,76.5,32,37.77893519,68.75231481,26.81365741,32.48726852,0,2
2021-04-23 15:59,76.78433642,33.46759259,37.76890432,75.08449074,32.6087963,37.2021605,63.75694445,25.47337963,29.90740741,4,2
2021-04-23 16:29,71.98148148,31.35185185,35.30555556,67.23148149,29.15740741,33.02777778,58.20370371,22.37037037,27.15740741,3,3
2021-04-23 16:59,78.06481482,29.30555556,37.76851852,72.90740741,26.0462963,36.15740741,67.2962963,19.7962963,30.9537037,0,4
2021-04-23 17:29,80.29778439,30.15922619,37.69262567,76.84705688,28.09044312,36.73561508,71.24785053,23.01223545,32.04117064,1,6
2021-04-23 17:59,79.21990741,31.04050926,39.16898148,76.7488426,28.02662037,38.26736112,72.32986111,22.29050926,34.00578704,2,2
2021-04-23 18:29,79.92592593,31.56481482,39.70370371,77.16666667,29.22222222,38.62962963,70.72222222,23.31481482,33.68518519,0,1
2021-04-23 18:59,76.99074074,30.55555556,34.83333334,73.80555556,29.75925926,33.68518519,62.07407408,24.38888889,26.73148149,2,2
2021-04-23 19:29,55.09259259,22.20987655,21.7808642,50.91975309,20.92592593,20.45370371,36.58024691,14.64814815,13.97839506,3,2
2021-04-23 19:59,47.13040124,16.74614197,16.51466049,43.30015432,15.96604938,15.42283951,26.23148148,9.31867284,8.777777778,3,3
2021-04-23 20:29,35.98710318,13.27116402,12.73247355,37.29761905,13.95006614,13.2021605,21.52502205,7.647156085,7.066578483,6,8
2021-04-23 20:59,35.90167549,13.37962963,12.76146385,33.71604938,12.72310406,12.03527337,17.20194004,6.451940036,5.880511464,8,10
2021-04-23 21:29,34.74559083,13.20987655,12.40696649,32.82760141,12.52513227,11.7526455,18.2037037,6.828483245,6.078042328,6,11
2021-04-23 21:59,33.96875,13.14197531,12.44483025,34.90316358,13.49807099,12.73225309,19.20408951,7.233024691,6.454861111,5,12
2021-04-23 22:29,29.16655644,11.32997134,10.53411596,27.14109348,10.5014881,9.846615962,14.50253527,5.481150794,4.928075397,7,11
2021-04-23 22:59,26.36728395,10.14814815,9.546296295,22.51851852,9.074074073,8.280864198,8.993827161,3.521604938,3.061728395,14,19
2021-04-23 23:29,23.74691358,8.51234568,7.987654321,23.23148148,8.490740741,8,11.55555556,4.037037037,3.549382716,9,21
2021-04-24 00:29,17.68806493,5.918292549,5.402474647,18.52380952,6.01295194,5.508170745,6.779004078,2.197682429,1.866539903,27,31
2021-04-24 00:59,13.03946208,3.947971781,3.584656084,14.37037037,4.547398589,4.179453263,4.988095238,1.531305115,1.310405644,8,9
2021-04-24 01:29,12.04122575,3.701940035,3.253306878,13.1622575,4.144620811,3.777777778,4.039021164,1.310405644,1.068121693,8,10
2021-04-24 01:59,11.06018519,3.654320988,3.291666667,12.33179012,4.050925926,3.686728395,2.938271605,1.032407407,0.88271605,13,16
2021-04-24 02:29,9.507275132,3.061287478,2.679673721,9.487433862,3.192460318,2.857142857,2.059744268,0.715388007,0.613536155,8,18
2021-04-24 02:59,6.611689815,2.285300926,1.962577161,7.123649692,2.573109568,2.314814815,2.244791667,0.860725309,0.728973766,7,28
2021-04-24 03:29,6.686265433,1.860030864,1.703703704,7.911574074,2.38117284,2.169907407,1.525308642,0.498765432,0.452160494,12,20
2021-04-24 03:59,5.185185185,1.4,1.237037037,6.929629629,1.855555555,1.718518519,1.003703704,0.311111111,0.277777778,16,28
2021-04-24 04:29,7.318981482,1.839814815,1.624537037,7.883333333,1.921296297,1.774074074,2.595370371,0.637962963,0.533796296,13,26
2021-04-24 04:59,7.798418209,2.611496914,2.297453704,9.360146604,3.080246914,2.739583334,3.916280864,1.341820988,1.108217593,15,17
2021-04-24 05:29,11.20634921,3.118121693,2.657936508,12.71554233,3.397486773,3.063095238,5.39021164,1.411904762,1.259457672,9,24
2021-04-24 05:59,15.78215939,5.612130732,5.035714286,16.36565807,5.587246473,5.098462302,9.37348435,3.066798942,2.724426808,9,15
2021-04-24 06:29,18.02777778,7.737654321,7.185185185,21.48765432,9.246913581,8.62345679,12.25617284,5.160493828,4.712962963,8,12
2021-04-24 06:59,28.60416667,11.17824074,10.67824074,29.81790124,11.74537037,11.30941358,17.73842592,6.891203704,6.496141975,13,12
2021-04-24 07:29,26.90200617,11.03009259,10.28626543,32.04166667,13.21527778,12.43595679,20.00694445,7.843364198,7.321759259,14,17
2021-04-24 07:59,40.24338625,15.73897707,15.10714286,39.62125221,15.43959436,14.89021164,28.59126984,10.8968254,10.29982363,15,25
2021-04-24 08:29,45.17344577,17.61458334,16.96031746,44.52921076,17.31525574,16.85526896,35.33548281,13.33179013,12.80787037,18,26
2021-04-24 08:59,53.21913581,22.40432099,21.7345679,51.60493827,21.95987654,21.5308642,41.07407408,16.7654321,16.17592592,15,25
2021-04-24 09:29,58.8904321,23.74228395,23.1242284,56.58564815,23.13348766,22.67978395,39.25462963,15.25,14.77777778,16,38
2021-04-24 09:59,68.85229277,29.78262787,29.39902998,64.61816579,28.40652558,27.98500882,52.73500882,22.69929453,21.90961199,9,11
2021-04-24 10:29,65.62191358,28.94405864,28.39776235,62.20756173,27.67631173,27.25115741,45.68441358,19.49035494,18.80246914,7,20
2021-04-24 10:59,69.74823633,30.88536155,30.40255732,63.62742504,28.67504409,28.28042328,50.07539683,21.92195768,21.1494709,16,22
2021-04-24 11:29,67.51388889,32.2650463,31.81828704,66.79398148,32.53472222,31.94907408,48.57986111,23.00810185,22.17592593,11,23
2021-04-24 11:59,77.86904762,35.50446429,37.6942791,75.83829365,36.2010582,37.35648148,59.46808863,27.02364418,27.69791667,11,25
2021-04-24 12:29,70.34837963,32.24768519,33.88194445,71.43287037,33.51273148,34.84375,54.62152778,24.07291667,25.1400463,6,15
2021-04-24 12:59,71.52469136,35.18518519,34.64814815,66.7345679,33.52160494,33.02777778,48.12962963,23.16666667,22.28703704,12,13
2021-04-24 13:29,70.74382716,32.99691358,32.68209877,65.02777778,31.16666667,30.59259259,49.20061729,22.36419754,21.73765432,4,11
2021-04-24 13:59,72.81635803,33.13117284,33.16358025,70.65354938,32.75848766,32.70910494,50.09722223,22.72067901,22.01003087,11,20
2021-04-24 14:29,72.68215388,34.94455468,34.95392416,70.31431879,34.46990741,34.34992284,48.9299493,23.13161376,22.4551918,10,8
2021-04-24 14:59,70.50793651,30.53968254,30.87830688,69.26190477,30.51322752,30.82936508,51.73015873,21.77777778,21.51719577,3,3
2021-04-24 15:29,63.72376543,28.13888889,27.68518519,62.90509259,28.08950618,27.40277778,40.62885803,17.39891975,16.66358025,2,1
2021-04-24 15:59,63.18209877,26.68827161,26.27469136,58.47222222,24.9382716,24.54938272,41.78703704,17.33641976,16.65123457,0,4
2021-04-24 16:29,64.92901235,27.33256173,27.08989198,60.92013889,26.11419754,25.86458333,42.62114198,17.4371142,16.87770062,2,3
2021-04-24 16:59,68.05864198,28.18209877,27.90917108,63.54409171,26.76851852,26.41313933,42.61287478,17.64065256,16.98236332,3,3
2021-04-24 17:29,70.89919533,31.23208774,30.88133819,67.80809083,30.46141975,30.1381724,51.84882055,22.58052249,21.83967152,1,5
2021-04-24 17:59,69.00115741,29.88966049,30.39274691,64.47608025,29.1404321,29.15084877,47.70601852,20.72685185,20.22376544,3,4
2021-04-24 18:29,62.70899471,27.80831129,27.37985009,63.52458113,28.6133157,28.31007496,43.72872575,19.45623898,18.68595679,1,3
2021-04-24 18:59,55.61992946,21.92328043,21.66710758,52.78505291,21.3079806,21.0941358,36.53791887,14.10383598,13.74955908,5,4
2021-04-24 19:29,51.58586861,19.14594356,18.71682099,46.56150794,17.68716931,17.18628748,27.58179012,10.33553792,9.833333333,2,2
2021-04-24 19:59,40.70061728,15.2654321,14.83333333,38.36419753,14.7191358,14.28703704,21.07407408,7.768518518,7.422839506,3,7
2021-04-24 20:29,32.60449736,12.50837742,12.27380952,33.06878307,13.17813051,12.77204586,17.58377425,6.841269841,6.512345679,11,7
2021-04-24 20:59,32.88007055,12.05864198,11.56216931,31.36243387,11.77116402,11.46075838,17.19620811,6.264550265,5.932539683,3,18
2021-04-24 21:29,36.37962963,13.06172839,12.95987654,34.59567901,13.15432099,12.85802469,18.18518519,6.660493827,6.416666666,6,25
2021-04-24 21:59,35.06172839,13.87654321,13.37962963,33.38580247,13.25308642,12.87962963,19.69753087,7.734567901,7.268518519,13,11
2021-04-24 22:29,33.33950617,12.87962963,12.41975308,31.1882716,12.04320988,11.78703704,17.66666667,6.679012346,6.342592593,10,16
2021-04-24 22:59,28.69400353,11.37918871,10.95634921,27.10273369,11.10626103,10.68077602,14.95987654,5.877865961,5.554673721,13,17
2021-04-24 23:29,24.14197531,9.882716049,9.398148147,23.12037037,9.685185185,9.24691358,11.20987654,4.583333333,4.191358025,16,30
2021-04-25 00:29,20.25534612,8.556051587,7.939925044,21.27358907,9.174107143,8.667383157,9.343474426,3.99465388,3.642305996,40,70
2021-04-25 00:59,16.05246914,6.966049383,6.475308642,19.32407408,8.425925926,8.024691358,8.154320987,3.444444445,3.197530864,29,39
2021-04-25 01:29,13.87191358,6.138888889,5.631558642,15.05941358,6.655092593,6.280864197,5.445216049,2.34066358,2.073302469,10,17
2021-04-25 01:59,9.618055555,4.611111111,4.234182099,10.64930556,5.108796297,4.71720679,3.323688272,1.628472222,1.46257716,20,27
2021-04-25 02:29,7.234567902,3.061728395,2.740740741,8.404320988,3.608024691,3.356481482,2.527777778,1.063271605,0.978395062,13,26
2021-04-25 02:59,6.049140212,2.07138448,1.756718475,7.700887346,2.554866623,2.235416667,1.288073192,0.468027998,0.385097002,9,8
2021-04-25 03:29,6.717592593,1.764814815,1.527314815,8.689814815,2.253240741,2.065277778,2.006481482,0.538888889,0.494444445,17,28
2021-04-25 03:59,9.021296296,2.304320988,2.117328042,8.980114638,2.448412699,2.268077602,3.835361552,1.05154321,0.947134039,13,28
2021-04-25 04:29,10.11168981,3.244791667,2.837770062,9.637731482,3.219135803,2.899112654,3.392746914,1.102237655,0.951003087,17,26
2021-04-25 04:59,5.861992945,1.991347002,1.686976411,6.914682539,2.422205688,2.107804233,1.936342593,0.682098766,0.601080247,8,18
2021-04-25 05:29,6.690013228,1.863095238,1.69537037,7.663690477,2.253505291,2.030687831,2.351388889,0.695767196,0.618452381,8,22
2021-04-25 05:59,8.674575618,2.87428351,2.486276455,10.85413911,3.362736993,2.958526234,4.114638448,1.337081129,1.132027117,13,17
2021-04-25 06:29,12.79456018,3.785686729,3.404320988,14.38676698,4.221450617,3.811728395,5.544560185,1.65470679,1.408179013,6,8
2021-04-25 06:59,19.42835097,5.955687831,5.556216931,18.39858907,5.757275133,5.455687831,10.49647266,3.275352734,3.015873016,10,14
2021-04-25 07:29,17.42901234,7.323302469,6.681327161,19.20756173,7.925925926,7.516203704,11.22762345,4.639660494,4.311728395,8,18
2021-04-25 07:59,22.05015432,8.600308642,8.176697531,20.89969136,8.266975309,7.787808642,12.6712963,4.854938272,4.62191358,7,16
2021-04-25 08:29,24.94069665,9.484457672,9.1005291,21.96748236,8.454144622,7.996141975,13.05114638,4.848434745,4.613977073,14,8
2021-04-25 08:59,40.08256173,14.66705247,14.30748457,36.38425926,13.48109568,13.16280864,23.8125,8.388503087,8.265432099,11,17
2021-04-25 09:29,40.59589947,14.92813051,14.61518959,39.87863757,14.87786596,14.54530423,25.93231923,9.344907408,9.03042328,11,23
2021-04-25 09:59,51.82804233,19.47310406,19.22751323,46.9457672,18.09700176,17.74382716,31.02733686,11.81657848,11.35802469,7,18
2021-04-25 10:29,49.28053351,18.70546737,18.45811287,46.23754409,17.7428351,17.50485009,31.772597,11.57583774,11.38977072,15,20
2021-04-25 10:59,50.2808642,19.91049383,19.74074074,45.56172839,18.61728395,18.07098766,31.05864198,12.14197531,11.74074074,10,16
2021-04-25 11:29,50.93518519,19.99382716,19.82407407,49.98148148,19.97222222,19.83333333,33.84876543,13.07716049,12.73148148,6,9
2021-04-25 11:59,57.09104938,22.62731482,22.3128858,54.83179013,22.19675926,21.69290124,40.66743827,15.87075617,15.33641975,10,12
2021-04-25 12:29,59.4691358,23.11111111,22.95987654,54.90740741,21.7191358,21.45987654,38.17901235,14.55246914,14.14506173,5,17
2021-04-25 12:59,54.66358025,22.25,21.7962963,51.22839506,20.96296297,20.49074074,35.35802469,13.95679013,13.38271605,11,20
2021-04-25 13:29,55.13155864,22.03973765,21.64351852,52.29012345,21.45138889,20.96373457,35.75887346,13.81134259,13.36959877,11,9
2021-04-25 13:59,56.56635803,22.24641755,22.31106702,54.51510141,22.1242284,21.91098986,36.52904541,14.38971561,13.93678351,4,4
2021-04-25 14:29,53.71296297,21.30979938,21.16087963,50.45794753,20.43827161,20.1554784,35.49537037,13.80825617,13.44598765,8,3
2021-04-25 14:59,54.69174383,21.94714506,21.59375,50.0462963,20.32908951,19.94251543,32.81327161,13.03240741,12.37847222,3,2
2021-04-25 15:29,53.32319224,20.08112875,20.14462081,52.07142858,20.159612,19.89726631,32.55114639,12.5308642,11.95546738,6,1
2021-04-25 15:59,54.35157628,20.5960097,20.69714506,51.3030754,20.00496032,19.81431879,35.02794312,13.35367064,12.94317681,2,0
2021-04-25 16:29,55.73544974,21.3840388,21.11287478,48.66931217,19.05555556,18.65564374,35.87698413,13.56261023,13.14021164,2,5
2021-04-25 16:59,45.52739198,17.62692901,17.58217592,45.60802469,18.38233025,17.98341049,29.27083333,11.44984568,10.87307099,1,4
2021-04-25 17:29,53.25176367,19.05864198,18.89638448,51.38271605,18.60582011,18.48148148,37.55246914,13.27072311,12.90299824,1,1
2021-04-25 17:59,52.34259259,20.10493827,19.90432099,47.3117284,18.73765432,18.33641975,34.93518518,13.35185185,12.90432099,1,4
2021-04-25 18:29,50.15432099,19.65432099,19.66049383,48.87962963,20.0462963,19.68827161,31,12.45987654,11.9845679,1,0
2021-04-25 18:59,39.70238095,15.69973545,15.16887126,36.25705468,14.63844797,14.20811287,20.21075838,7.98324515,7.557760142,4,5
2021-04-25 19:29,37.15740741,13.98148148,13.60030864,32.75,12.57407407,12.22376543,19.93827161,7.651234568,7.179012346,6,4
2021-04-25 19:59,30.88888889,12.29585538,11.97222222,29.88095238,12.27513228,11.90696649,15.57054674,6.308201058,5.940035273,3,6
2021-04-25 20:29,28.99801587,11.48996914,11.03946208,29.52072311,11.84038801,11.39671517,13.52777778,5.431657848,5.007495591,0,2
2021-04-25 20:59,27.72762346,11.23070988,10.78935185,25.46296296,10.51388889,10.09567901,14.59876543,5.912037037,5.594907407,5,4
2021-04-25 21:29,26.69290124,10.43364198,10.09567901,26.85725309,10.63271605,10.32638889,13.39814815,5.3125,4.964506173,3,12
2021-04-25 21:59,22.3279321,9.202160493,8.73765432,23.26003087,9.857253088,9.25462963,11.83179012,4.878858025,4.478395062,5,11
2021-04-25 22:29,21.54320988,8.764991182,8.385361552,23.76014109,9.835097002,9.50485009,11.7138448,4.798941799,4.456790124,11,14
2021-04-25 22:59,17.86717372,7.523148148,7.096781305,19.80004409,8.616512345,8.008708114,7.825066138,3.46340388,3.167217813,11,15
2021-04-25 23:29,14.93209877,6.485339506,6.074074074,16.11805556,7.027777778,6.768518519,6.496141975,2.869598765,2.691358025,7,25
2021-04-26 00:29,13.26851852,5.70877425,5.233465608,14.63977072,6.477733686,5.953042328,5.673721341,2.525352734,2.277116402,34,43
2021-04-26 00:59,8.068342151,3.863756614,3.491181658,10.2292769,4.782627866,4.487654321,3.055555556,1.475308642,1.342151676,12,15
2021-04-26 01:29,8.217592592,3.69664903,3.377865961,9.317901235,4.333333334,3.920855379,3.584876543,1.700396826,1.508597884,4,12
2021-04-26 01:59,6.777777778,1.803703704,1.637962963,7.686111111,2.016666667,1.919444445,2.019444445,0.613888889,0.584259259,3,16
2021-04-26 02:29,6.807407407,1.851851852,1.637037037,6.411111111,1.848148148,1.692592593,1.148148148,0.362962963,0.340740741,9,12
2021-04-26 02:59,6.018518518,1.57037037,1.4,7.992592592,2.237037037,2.107407407,1.277777778,0.374074074,0.337037037,10,13
2021-04-26 03:29,4.822222222,1.396296297,1.22962963,5.811111111,1.7,1.566666667,1.096296297,0.359259259,0.325925926,7,10
2021-04-26 03:59,5.010185185,1.300925926,1.175,6.849074074,1.681481482,1.61712963,1.566666667,0.454166667,0.420833334,3,13
2021-04-26 04:29,4.311111111,1.148148148,1.014814815,5.616666667,1.462962963,1.368518519,1.688888889,0.451851852,0.433333333,15,10
2021-04-26 04:59,7.353968254,1.645502646,1.455026455,8.757671958,1.787301587,1.649206349,1.814814815,0.443386243,0.386772487,7,14
2021-04-26 05:29,8.696296297,2.12962963,1.866666667,7.951851852,1.855555555,1.740740741,2.892592593,0.755555556,0.666666667,8,13
2021-04-26 05:59,8.532738095,2.719620811,2.28026896,10.58511905,3.214087302,2.762257496,4.725595238,1.441335979,1.225286596,3,16
2021-04-26 06:29,13.23754409,4.056216931,3.52281746,16.17493386,4.718805115,4.19675926,7.941137566,2.385802469,2.06558642,12,14
2021-04-26 06:59,17.97847773,4.465911596,4.110449736,19.95439264,5.068893298,4.650573192,10.29450507,2.603119489,2.285521385,16,21
2021-04-26 07:29,21.26590058,5.441358025,5.012786596,17.78877315,4.508873457,4.167741402,10.89784502,2.528439154,2.287588184,11,17
2021-04-26 07:59,22.92416226,8.766093476,8.314373897,23.94378307,8.82782187,8.478174602,13.48743386,5.00308642,4.645943563,13,19
2021-04-26 08:29,24.4845679,9.697530866,9.083333332,23.68827161,9.533950616,8.947530864,14.64197531,5.783950617,5.268518519,29,23
2021-04-26 08:59,33.45987654,12.37962963,11.92901234,32.7345679,12.33024691,11.95987654,22.00308642,8.012345679,7.669753086,26,23
2021-04-26 09:29,40.40123457,14.97839506,14.4537037,38.72530865,14.57716049,14.02160494,25.00308642,9.080246913,8.691358024,12,24
2021-04-26 09:59,47.73919753,18.38425926,18.125,48.01929013,18.83950617,18.39737654,32.56018519,12.40895062,11.93132716,20,21
2021-04-26 10:29,49.20238096,19.30026455,18.69312169,45.65873016,17.89770723,17.54276896,31.58421517,12.11904762,11.7962963,13,23
2021-04-26 10:59,51.01234568,19.08333333,18.57407407,47.16975309,17.9382716,17.51234568,33,12.24074074,11.83950617,10,18
2021-04-26 11:29,55.60339506,21.59027778,21.07561729,54.99459877,21.37731482,21.04398148,33.75385802,13.02237655,12.57947531,13,14
2021-04-26 11:59,55.10378087,21.99459877,21.49344136,51.16126543,20.82330247,20.31828704,36.26774691,14.04012346,13.67052469,16,20
2021-04-26 12:29,52.98765432,21.14506173,21.04012346,51.77160494,21.01851852,20.75925926,34.74382716,13.60185185,13.17592593,6,14
2021-04-26 12:59,54.64902998,21.16843034,20.73059965,52.82892416,20.9303351,20.45282187,36.63977073,14.22751323,13.75617284,10,9
2021-04-26 13:29,55.89814815,21.08333334,20.60802469,49.08024692,19.20987655,18.67592593,33.10185185,12.41049383,11.91975309,4,11
2021-04-26 13:59,54.03395062,21.71296296,21.22839506,48.84567901,19.8425926,19.40432099,30.66975309,12.16666667,11.73148148,6,4
2021-04-26 14:29,49.60339506,20.21990741,19.66280865,45.70601852,18.97916667,18.41820988,31.68595679,12.84876543,12.2507716,8,9
2021-04-26 14:59,51.19753087,21.38271605,20.81481482,49.12037037,20.84259259,20.29938271,31.71604939,12.90432099,12.52777778,7,11
2021-04-26 15:29,48.94830247,19.96527778,19.5779321,45.97299383,19.14506173,18.68055556,30.1396605,12.29475309,11.9212963,1,2
2021-04-26 15:59,51.6159612,20.19179894,19.93165785,43.61375662,17.73104057,17.15035274,31.69973545,12.59391535,12.02645503,3,2
2021-04-26 16:29,52.00970018,21.24867725,20.68386243,46.70679012,19.29938272,18.87037037,35.12345679,14.39726632,13.86375662,1,1
2021-04-26 16:59,50.36419753,20.12654321,19.69135802,45.5462963,18.44753087,18,32.52777778,12.95987655,12.4691358,0,0
2021-04-26 17:29,55.41743827,21.76697531,21.5625,51.23688272,20.43518519,20.09645062,34.50231482,13.6412037,13.13580247,2,1
2021-04-26 17:59,49.23688272,19.96450617,19.36882716,43.61574074,17.57407407,17.18441358,28.70138889,11.48070988,10.96604938,1,3
2021-04-26 18:29,43.7345679,16.92592593,16.74691358,40.95987654,16.13888889,15.8117284,25.64197531,10.07407407,9.570987654,0,3
2021-04-26 18:59,38.45679012,15.51234568,14.97839506,32.64506173,13.24691358,12.87654321,19.09567901,7.663580247,7.160493827,1,0
2021-04-26 19:29,36.07186949,14.9800485,14.34733245,32.1566358,13.64263669,13.05632716,17.96406526,7.41776896,6.996472663,1,2
2021-04-26 19:59,29.2808642,11.63194445,11.12037037,28.7337963,11.45216049,11.01929012,14.36342593,5.653549383,5.32175926,5,6
2021-04-26 20:29,28.26736111,11.16010803,10.71412037,26.57716049,10.66126543,10.1867284,14.81944444,5.794753086,5.493827161,3,6
2021-04-26 20:59,22.46604938,9.249999999,8.737654321,21.22839506,8.635802469,8.280864198,11.60802469,4.74691358,4.398148148,8,14
2021-04-26 21:29,24.17746913,9.968364198,9.355709876,24.4220679,10.1095679,9.533179012,12.92669753,5.358796296,4.861882716,4,9
2021-04-26 21:59,19.4220679,8.273148148,7.706790123,18.24691358,7.854166667,7.37191358,9.604166666,4.19675926,3.795524691,8,14
2021-04-26 22:29,21.22795414,8.988536156,8.364638448,17.62213404,7.62345679,7.119929453,9.316578483,4.114638448,3.77292769,14,23
2021-04-26 22:59,10.99608686,4.883322311,4.42526455,12.71935626,5.627204586,5.277006173,5.639770723,2.5914903,2.320987654,13,15
2021-04-26 23:29,9.519042107,4.01223545,3.724206349,7.989610891,3.479304453,3.221367945,3.343998016,1.375440917,1.23746142,12,15
2021-04-27 00:29,5.619816468,1.687626764,1.473602844,8.118058311,2.376992394,2.126030644,2.710141093,0.822635582,0.718325617,23,44
2021-04-27 00:59,5.449421296,1.505671296,1.317592593,7.423263889,2.156051588,1.992013889,1.54198082,0.479844577,0.441765873,9,16
2021-04-27 01:29,3.828703704,0.956944444,0.841203704,3.881481481,1.013425926,0.945370371,0.481481482,0.162962963,0.140740741,7,18
2021-04-27 01:59,2.64212963,0.709722222,0.634722222,3.541666667,0.864351852,0.813888889,1.191666667,0.313425926,0.312962963,7,11
2021-04-27 02:29,2.147685186,0.53287037,0.468055555,2.039351852,0.546296296,0.524074074,0.133333333,0.037037037,0.040740741,10,20
2021-04-27 02:59,1.659722222,0.448611111,0.403240741,3.034259259,0.847222222,0.805555556,0.155555556,0.040740741,0.037037037,6,19
2021-04-27 03:29,2.213888889,0.549074074,0.470833333,3.363425926,0.912962963,0.872685185,0.597222222,0.152314815,0.139814815,13,9
2021-04-27 03:59,2.826388889,0.718981481,0.631944445,3.784259259,1.00925926,0.934259259,1.44212963,0.401851852,0.375,19,20
2021-04-27 04:29,6.282407408,1.685185185,1.437962963,6.448611111,1.659722222,1.508333333,1.897685185,0.501388889,0.452314815,9,18
2021-04-27 04:59,12.9329806,4.272266314,3.647486773,12.24559083,3.844797178,3.427469136,5.25308642,1.71031746,1.470017637,13,24
2021-04-27 05:29,20.3941799,6.475418871,5.6875,19.58664021,5.959435626,5.33686067,9.119819226,2.800595238,2.394069665,7,12
2021-04-27 05:59,33.07638889,12.55902778,11.75501543,28.01080247,10.48611111,9.828317902,19.94290123,6.959104938,6.534722222,17,19
2021-04-27 06:29,44.91005291,17.93474427,17.20061728,42.75881834,16.81922399,16.2962963,31.90476191,12.05026455,11.53218695,9,13
2021-04-27 06:59,67.88888889,31.73765432,31.74382716,63.5925926,29.82098766,29.7808642,53.50308642,24.61728395,24.13580247,13,17
2021-04-27 07:29,80.71296296,37.42592593,39.58333334,75.58333334,34.82407408,37.37962963,65.86111112,29.75,31.83333334,12,16
2021-04-27 07:59,87.06828704,32.31597222,43.55324074,85.67476852,28.30902778,42.76967593,83.41666667,25.80787037,40.75,21,25
2021-04-27 08:29,87.08333333,27.32523148,42.7962963,83.45833333,24.90393519,41.36689815,81.28935185,24.26967593,39.34837963,11,29
2021-04-27 08:59,82.26851852,31.05555556,40.7962963,77.43518519,29.36111111,38.72222222,68.73148148,26.0462963,33.38888889,19,34
2021-04-27 09:29,62.45061729,28.97222222,29.85802469,57.99691358,27.72222222,27.80246914,47.17592593,21.87345679,21.5617284,16,24
2021-04-27 09:59,61.12962963,28.99074074,29.39814815,56.07407408,27.42592593,26.95370371,41.77777778,19.33333333,18.81481482,6,19
2021-04-27 10:29,61.03439154,24.94664903,25.20414462,57.96031746,24.64285715,24.30731923,39.54365079,16.11904762,15.68606702,25,29
2021-04-27 10:59,62.11728395,24.29938272,24.56790124,56.41975309,22.71296296,22.67283951,35.69753087,13.74074074,13.55246914,23,32
2021-04-27 11:29,60.42857143,25.40784833,25.25176367,55.25264551,23.58950617,23.36684304,42.00529101,16.88183422,16.65476191,18,32
2021-04-27 11:59,64.76058202,29.06040565,29.3090829,60.26587302,28.02954145,27.77998237,41.70899471,18.47663139,18.0515873,10,10
2021-04-27 12:29,62.26466049,26.94753087,27.49614198,57.35725309,25.68364198,25.63888889,40.76157407,17.52314815,17.26929012,14,24
2021-04-27 12:59,65.25578704,28.06597222,28.0625,61.16782408,26.64236111,26.67245371,44.17939815,18.43402778,18.05092593,16,10
2021-04-27 13:29,61.47530864,28.20679012,28.22222222,55.61728395,26.43827161,26.08641975,39.00308642,17.7345679,17.2654321,7,12
2021-04-27 13:59,69.41358025,28.99691358,29.30246914,60.2345679,25.97530865,25.79320988,44.70987654,18.70370371,18.2808642,11,7
